Line Number,Number of Tokens,Language,Model
235,87,de,CohereForAI/aya-expanse-8b
236,190,de,CohereForAI/aya-expanse-8b
237,129,de,CohereForAI/aya-expanse-8b
238,85,de,CohereForAI/aya-expanse-8b
239,178,de,CohereForAI/aya-expanse-8b
240,75,de,CohereForAI/aya-expanse-8b
241,140,de,CohereForAI/aya-expanse-8b
242,206,de,CohereForAI/aya-expanse-8b
243,243,de,CohereForAI/aya-expanse-8b
244,232,de,CohereForAI/aya-expanse-8b
245,123,de,CohereForAI/aya-expanse-8b
246,211,de,CohereForAI/aya-expanse-8b
247,109,de,CohereForAI/aya-expanse-8b
248,123,de,CohereForAI/aya-expanse-8b
249,74,de,CohereForAI/aya-expanse-8b
250,62,de,CohereForAI/aya-expanse-8b
251,123,de,CohereForAI/aya-expanse-8b
252,219,de,CohereForAI/aya-expanse-8b
253,187,de,CohereForAI/aya-expanse-8b
254,166,de,CohereForAI/aya-expanse-8b
255,128,de,CohereForAI/aya-expanse-8b
256,49,de,CohereForAI/aya-expanse-8b
257,120,de,CohereForAI/aya-expanse-8b
258,81,de,CohereForAI/aya-expanse-8b
259,88,de,CohereForAI/aya-expanse-8b
260,195,de,CohereForAI/aya-expanse-8b
261,108,de,CohereForAI/aya-expanse-8b
262,231,de,CohereForAI/aya-expanse-8b
263,221,de,CohereForAI/aya-expanse-8b
264,217,de,CohereForAI/aya-expanse-8b
265,94,de,CohereForAI/aya-expanse-8b
266,235,de,CohereForAI/aya-expanse-8b
267,82,de,CohereForAI/aya-expanse-8b
268,235,de,CohereForAI/aya-expanse-8b
269,106,de,CohereForAI/aya-expanse-8b
270,140,de,CohereForAI/aya-expanse-8b
271,126,de,CohereForAI/aya-expanse-8b
272,202,de,CohereForAI/aya-expanse-8b
273,94,de,CohereForAI/aya-expanse-8b
274,107,de,CohereForAI/aya-expanse-8b
275,91,de,CohereForAI/aya-expanse-8b
276,144,de,CohereForAI/aya-expanse-8b
277,141,de,CohereForAI/aya-expanse-8b
278,150,de,CohereForAI/aya-expanse-8b
279,106,de,CohereForAI/aya-expanse-8b
280,230,de,CohereForAI/aya-expanse-8b
281,160,de,CohereForAI/aya-expanse-8b
282,84,de,CohereForAI/aya-expanse-8b
283,218,de,CohereForAI/aya-expanse-8b
284,185,de,CohereForAI/aya-expanse-8b
285,76,de,CohereForAI/aya-expanse-8b
286,39,de,CohereForAI/aya-expanse-8b
287,66,de,CohereForAI/aya-expanse-8b
288,186,de,CohereForAI/aya-expanse-8b
289,216,de,CohereForAI/aya-expanse-8b
290,52,de,CohereForAI/aya-expanse-8b
291,102,de,CohereForAI/aya-expanse-8b
292,86,de,CohereForAI/aya-expanse-8b
293,130,de,CohereForAI/aya-expanse-8b
294,133,de,CohereForAI/aya-expanse-8b
295,211,de,CohereForAI/aya-expanse-8b
296,148,de,CohereForAI/aya-expanse-8b
297,51,de,CohereForAI/aya-expanse-8b
298,84,de,CohereForAI/aya-expanse-8b
299,234,de,CohereForAI/aya-expanse-8b
300,93,de,CohereForAI/aya-expanse-8b
301,122,de,CohereForAI/aya-expanse-8b
302,134,de,CohereForAI/aya-expanse-8b
303,56,de,CohereForAI/aya-expanse-8b
304,127,de,CohereForAI/aya-expanse-8b
305,116,de,CohereForAI/aya-expanse-8b
306,87,de,CohereForAI/aya-expanse-8b
307,111,de,CohereForAI/aya-expanse-8b
308,153,de,CohereForAI/aya-expanse-8b
309,84,de,CohereForAI/aya-expanse-8b
310,67,de,CohereForAI/aya-expanse-8b
311,97,de,CohereForAI/aya-expanse-8b
312,505,de,CohereForAI/aya-expanse-8b
313,46,de,CohereForAI/aya-expanse-8b
314,138,de,CohereForAI/aya-expanse-8b
315,62,de,CohereForAI/aya-expanse-8b
316,114,de,CohereForAI/aya-expanse-8b
317,231,de,CohereForAI/aya-expanse-8b
318,72,de,CohereForAI/aya-expanse-8b
319,113,de,CohereForAI/aya-expanse-8b
320,144,de,CohereForAI/aya-expanse-8b
321,77,de,CohereForAI/aya-expanse-8b
322,110,de,CohereForAI/aya-expanse-8b
323,150,de,CohereForAI/aya-expanse-8b
324,81,de,CohereForAI/aya-expanse-8b
325,135,de,CohereForAI/aya-expanse-8b
326,122,de,CohereForAI/aya-expanse-8b
327,138,de,CohereForAI/aya-expanse-8b
328,126,de,CohereForAI/aya-expanse-8b
329,80,de,CohereForAI/aya-expanse-8b
330,124,de,CohereForAI/aya-expanse-8b
331,65,de,CohereForAI/aya-expanse-8b
332,127,de,CohereForAI/aya-expanse-8b
333,165,de,CohereForAI/aya-expanse-8b
334,96,de,CohereForAI/aya-expanse-8b
335,173,de,CohereForAI/aya-expanse-8b
336,126,de,CohereForAI/aya-expanse-8b
337,130,de,CohereForAI/aya-expanse-8b
338,122,de,CohereForAI/aya-expanse-8b
339,95,de,CohereForAI/aya-expanse-8b
340,178,de,CohereForAI/aya-expanse-8b
341,199,de,CohereForAI/aya-expanse-8b
342,107,de,CohereForAI/aya-expanse-8b
343,78,de,CohereForAI/aya-expanse-8b
344,63,de,CohereForAI/aya-expanse-8b
345,73,de,CohereForAI/aya-expanse-8b
346,174,de,CohereForAI/aya-expanse-8b
347,93,de,CohereForAI/aya-expanse-8b
348,249,de,CohereForAI/aya-expanse-8b
349,115,de,CohereForAI/aya-expanse-8b
350,130,de,CohereForAI/aya-expanse-8b
351,126,de,CohereForAI/aya-expanse-8b
352,73,de,CohereForAI/aya-expanse-8b
353,70,de,CohereForAI/aya-expanse-8b
354,123,de,CohereForAI/aya-expanse-8b
355,146,de,CohereForAI/aya-expanse-8b
356,127,de,CohereForAI/aya-expanse-8b
357,69,de,CohereForAI/aya-expanse-8b
358,123,de,CohereForAI/aya-expanse-8b
359,88,de,CohereForAI/aya-expanse-8b
360,181,de,CohereForAI/aya-expanse-8b
361,173,de,CohereForAI/aya-expanse-8b
362,102,de,CohereForAI/aya-expanse-8b
363,126,de,CohereForAI/aya-expanse-8b
364,114,de,CohereForAI/aya-expanse-8b
365,98,de,CohereForAI/aya-expanse-8b
366,87,de,CohereForAI/aya-expanse-8b
367,88,de,CohereForAI/aya-expanse-8b
368,95,de,CohereForAI/aya-expanse-8b
369,153,de,CohereForAI/aya-expanse-8b
370,142,de,CohereForAI/aya-expanse-8b
371,211,de,CohereForAI/aya-expanse-8b
372,121,de,CohereForAI/aya-expanse-8b
373,167,de,CohereForAI/aya-expanse-8b
374,181,de,CohereForAI/aya-expanse-8b
375,80,de,CohereForAI/aya-expanse-8b
376,187,de,CohereForAI/aya-expanse-8b
377,86,de,CohereForAI/aya-expanse-8b
378,55,de,CohereForAI/aya-expanse-8b
379,168,de,CohereForAI/aya-expanse-8b
380,207,de,CohereForAI/aya-expanse-8b
381,216,de,CohereForAI/aya-expanse-8b
382,162,de,CohereForAI/aya-expanse-8b
383,184,de,CohereForAI/aya-expanse-8b
384,211,de,CohereForAI/aya-expanse-8b
385,265,de,CohereForAI/aya-expanse-8b
386,147,de,CohereForAI/aya-expanse-8b
387,198,de,CohereForAI/aya-expanse-8b
388,177,de,CohereForAI/aya-expanse-8b
389,90,de,CohereForAI/aya-expanse-8b
390,157,de,CohereForAI/aya-expanse-8b
391,110,de,CohereForAI/aya-expanse-8b
392,283,de,CohereForAI/aya-expanse-8b
393,132,de,CohereForAI/aya-expanse-8b
394,181,de,CohereForAI/aya-expanse-8b
395,64,de,CohereForAI/aya-expanse-8b
396,128,de,CohereForAI/aya-expanse-8b
397,94,de,CohereForAI/aya-expanse-8b
398,166,de,CohereForAI/aya-expanse-8b
399,290,de,CohereForAI/aya-expanse-8b
400,190,de,CohereForAI/aya-expanse-8b
401,149,de,CohereForAI/aya-expanse-8b
402,179,de,CohereForAI/aya-expanse-8b
403,135,de,CohereForAI/aya-expanse-8b
404,154,de,CohereForAI/aya-expanse-8b
405,132,de,CohereForAI/aya-expanse-8b
406,74,de,CohereForAI/aya-expanse-8b
407,150,de,CohereForAI/aya-expanse-8b
408,110,de,CohereForAI/aya-expanse-8b
409,130,de,CohereForAI/aya-expanse-8b
410,75,de,CohereForAI/aya-expanse-8b
411,180,de,CohereForAI/aya-expanse-8b
412,59,de,CohereForAI/aya-expanse-8b
413,121,de,CohereForAI/aya-expanse-8b
414,98,de,CohereForAI/aya-expanse-8b
415,241,de,CohereForAI/aya-expanse-8b
416,110,de,CohereForAI/aya-expanse-8b
417,91,de,CohereForAI/aya-expanse-8b
418,140,de,CohereForAI/aya-expanse-8b
419,228,de,CohereForAI/aya-expanse-8b
420,216,de,CohereForAI/aya-expanse-8b
421,91,de,CohereForAI/aya-expanse-8b
422,168,de,CohereForAI/aya-expanse-8b
423,165,de,CohereForAI/aya-expanse-8b
424,88,de,CohereForAI/aya-expanse-8b
425,189,de,CohereForAI/aya-expanse-8b
426,103,de,CohereForAI/aya-expanse-8b
427,72,de,CohereForAI/aya-expanse-8b
428,152,de,CohereForAI/aya-expanse-8b
429,169,de,CohereForAI/aya-expanse-8b
430,218,de,CohereForAI/aya-expanse-8b
431,69,de,CohereForAI/aya-expanse-8b
432,203,de,CohereForAI/aya-expanse-8b
433,132,de,CohereForAI/aya-expanse-8b
434,121,de,CohereForAI/aya-expanse-8b
435,145,de,CohereForAI/aya-expanse-8b
436,237,de,CohereForAI/aya-expanse-8b
437,129,de,CohereForAI/aya-expanse-8b
438,84,de,CohereForAI/aya-expanse-8b
439,61,de,CohereForAI/aya-expanse-8b
440,75,de,CohereForAI/aya-expanse-8b
441,142,de,CohereForAI/aya-expanse-8b
442,159,de,CohereForAI/aya-expanse-8b
443,215,de,CohereForAI/aya-expanse-8b
444,196,de,CohereForAI/aya-expanse-8b
445,242,de,CohereForAI/aya-expanse-8b
446,65,de,CohereForAI/aya-expanse-8b
447,110,de,CohereForAI/aya-expanse-8b
448,152,de,CohereForAI/aya-expanse-8b
449,94,de,CohereForAI/aya-expanse-8b
450,150,de,CohereForAI/aya-expanse-8b
451,59,de,CohereForAI/aya-expanse-8b
452,52,de,CohereForAI/aya-expanse-8b
453,102,de,CohereForAI/aya-expanse-8b
454,109,de,CohereForAI/aya-expanse-8b
455,115,de,CohereForAI/aya-expanse-8b
456,201,de,CohereForAI/aya-expanse-8b
457,77,de,CohereForAI/aya-expanse-8b
458,96,de,CohereForAI/aya-expanse-8b
459,71,de,CohereForAI/aya-expanse-8b
460,143,de,CohereForAI/aya-expanse-8b
461,101,de,CohereForAI/aya-expanse-8b
462,93,de,CohereForAI/aya-expanse-8b
463,58,de,CohereForAI/aya-expanse-8b
464,153,de,CohereForAI/aya-expanse-8b
465,61,de,CohereForAI/aya-expanse-8b
466,79,de,CohereForAI/aya-expanse-8b
467,78,de,CohereForAI/aya-expanse-8b
468,71,de,CohereForAI/aya-expanse-8b
469,67,de,CohereForAI/aya-expanse-8b
470,139,de,CohereForAI/aya-expanse-8b
471,172,de,CohereForAI/aya-expanse-8b
472,86,de,CohereForAI/aya-expanse-8b
473,57,de,CohereForAI/aya-expanse-8b
474,108,de,CohereForAI/aya-expanse-8b
475,123,de,CohereForAI/aya-expanse-8b
476,185,de,CohereForAI/aya-expanse-8b
477,138,de,CohereForAI/aya-expanse-8b
478,150,de,CohereForAI/aya-expanse-8b
479,106,de,CohereForAI/aya-expanse-8b
480,82,de,CohereForAI/aya-expanse-8b
481,115,de,CohereForAI/aya-expanse-8b
482,180,de,CohereForAI/aya-expanse-8b
483,143,de,CohereForAI/aya-expanse-8b
484,172,de,CohereForAI/aya-expanse-8b
485,121,de,CohereForAI/aya-expanse-8b
486,109,de,CohereForAI/aya-expanse-8b
487,243,de,CohereForAI/aya-expanse-8b
488,78,de,CohereForAI/aya-expanse-8b
489,108,de,CohereForAI/aya-expanse-8b
490,151,de,CohereForAI/aya-expanse-8b
491,90,de,CohereForAI/aya-expanse-8b
492,125,de,CohereForAI/aya-expanse-8b
493,56,de,CohereForAI/aya-expanse-8b
494,47,de,CohereForAI/aya-expanse-8b
495,47,de,CohereForAI/aya-expanse-8b
496,120,de,CohereForAI/aya-expanse-8b
497,154,de,CohereForAI/aya-expanse-8b
498,169,de,CohereForAI/aya-expanse-8b
499,126,de,CohereForAI/aya-expanse-8b
500,132,de,CohereForAI/aya-expanse-8b
501,80,de,CohereForAI/aya-expanse-8b
502,268,de,CohereForAI/aya-expanse-8b
503,70,de,CohereForAI/aya-expanse-8b
504,177,de,CohereForAI/aya-expanse-8b
505,146,de,CohereForAI/aya-expanse-8b
506,139,de,CohereForAI/aya-expanse-8b
507,122,de,CohereForAI/aya-expanse-8b
508,201,de,CohereForAI/aya-expanse-8b
509,86,de,CohereForAI/aya-expanse-8b
510,50,de,CohereForAI/aya-expanse-8b
511,110,de,CohereForAI/aya-expanse-8b
512,89,de,CohereForAI/aya-expanse-8b
513,35,de,CohereForAI/aya-expanse-8b
514,163,de,CohereForAI/aya-expanse-8b
515,194,de,CohereForAI/aya-expanse-8b
516,176,de,CohereForAI/aya-expanse-8b
517,94,de,CohereForAI/aya-expanse-8b
518,54,de,CohereForAI/aya-expanse-8b
519,55,de,CohereForAI/aya-expanse-8b
520,157,de,CohereForAI/aya-expanse-8b
521,95,de,CohereForAI/aya-expanse-8b
522,106,de,CohereForAI/aya-expanse-8b
523,99,de,CohereForAI/aya-expanse-8b
524,209,de,CohereForAI/aya-expanse-8b
525,186,de,CohereForAI/aya-expanse-8b
526,150,de,CohereForAI/aya-expanse-8b
527,132,de,CohereForAI/aya-expanse-8b
528,94,de,CohereForAI/aya-expanse-8b
529,131,de,CohereForAI/aya-expanse-8b
530,61,de,CohereForAI/aya-expanse-8b
531,155,de,CohereForAI/aya-expanse-8b
532,119,de,CohereForAI/aya-expanse-8b
533,159,de,CohereForAI/aya-expanse-8b
534,68,de,CohereForAI/aya-expanse-8b
535,106,de,CohereForAI/aya-expanse-8b
536,145,de,CohereForAI/aya-expanse-8b
537,98,de,CohereForAI/aya-expanse-8b
538,93,de,CohereForAI/aya-expanse-8b
539,206,de,CohereForAI/aya-expanse-8b
540,158,de,CohereForAI/aya-expanse-8b
541,72,de,CohereForAI/aya-expanse-8b
542,225,de,CohereForAI/aya-expanse-8b
543,153,de,CohereForAI/aya-expanse-8b
544,229,de,CohereForAI/aya-expanse-8b
545,157,de,CohereForAI/aya-expanse-8b
546,165,de,CohereForAI/aya-expanse-8b
547,161,de,CohereForAI/aya-expanse-8b
548,249,de,CohereForAI/aya-expanse-8b
549,138,de,CohereForAI/aya-expanse-8b
550,155,de,CohereForAI/aya-expanse-8b
551,47,de,CohereForAI/aya-expanse-8b
552,159,de,CohereForAI/aya-expanse-8b
553,144,de,CohereForAI/aya-expanse-8b
554,208,de,CohereForAI/aya-expanse-8b
555,274,de,CohereForAI/aya-expanse-8b
556,184,de,CohereForAI/aya-expanse-8b
557,196,de,CohereForAI/aya-expanse-8b
558,200,de,CohereForAI/aya-expanse-8b
559,132,de,CohereForAI/aya-expanse-8b
560,148,de,CohereForAI/aya-expanse-8b
561,175,de,CohereForAI/aya-expanse-8b
562,128,de,CohereForAI/aya-expanse-8b
563,121,de,CohereForAI/aya-expanse-8b
564,163,de,CohereForAI/aya-expanse-8b
565,84,de,CohereForAI/aya-expanse-8b
566,99,de,CohereForAI/aya-expanse-8b
567,192,de,CohereForAI/aya-expanse-8b
568,78,de,CohereForAI/aya-expanse-8b
569,209,de,CohereForAI/aya-expanse-8b
570,137,de,CohereForAI/aya-expanse-8b
571,58,de,CohereForAI/aya-expanse-8b
572,276,de,CohereForAI/aya-expanse-8b
573,71,de,CohereForAI/aya-expanse-8b
574,134,de,CohereForAI/aya-expanse-8b
575,204,de,CohereForAI/aya-expanse-8b
576,166,de,CohereForAI/aya-expanse-8b
577,131,de,CohereForAI/aya-expanse-8b
578,134,de,CohereForAI/aya-expanse-8b
579,86,de,CohereForAI/aya-expanse-8b
580,156,de,CohereForAI/aya-expanse-8b
581,270,de,CohereForAI/aya-expanse-8b
582,117,de,CohereForAI/aya-expanse-8b
583,107,de,CohereForAI/aya-expanse-8b
584,191,de,CohereForAI/aya-expanse-8b
585,189,de,CohereForAI/aya-expanse-8b
586,72,de,CohereForAI/aya-expanse-8b
587,79,de,CohereForAI/aya-expanse-8b
588,161,de,CohereForAI/aya-expanse-8b
589,94,de,CohereForAI/aya-expanse-8b
590,95,de,CohereForAI/aya-expanse-8b
591,180,de,CohereForAI/aya-expanse-8b
592,62,de,CohereForAI/aya-expanse-8b
593,90,de,CohereForAI/aya-expanse-8b
594,85,de,CohereForAI/aya-expanse-8b
595,139,de,CohereForAI/aya-expanse-8b
596,55,de,CohereForAI/aya-expanse-8b
597,225,de,CohereForAI/aya-expanse-8b
598,68,de,CohereForAI/aya-expanse-8b
599,105,de,CohereForAI/aya-expanse-8b
600,138,de,CohereForAI/aya-expanse-8b
601,55,de,CohereForAI/aya-expanse-8b
602,59,de,CohereForAI/aya-expanse-8b
603,159,de,CohereForAI/aya-expanse-8b
604,86,de,CohereForAI/aya-expanse-8b
605,197,de,CohereForAI/aya-expanse-8b
606,102,de,CohereForAI/aya-expanse-8b
607,189,de,CohereForAI/aya-expanse-8b
608,231,de,CohereForAI/aya-expanse-8b
609,215,de,CohereForAI/aya-expanse-8b
610,82,de,CohereForAI/aya-expanse-8b
611,68,de,CohereForAI/aya-expanse-8b
612,98,de,CohereForAI/aya-expanse-8b
613,176,de,CohereForAI/aya-expanse-8b
614,91,de,CohereForAI/aya-expanse-8b
615,199,de,CohereForAI/aya-expanse-8b
616,233,de,CohereForAI/aya-expanse-8b
617,162,de,CohereForAI/aya-expanse-8b
618,47,de,CohereForAI/aya-expanse-8b
619,145,de,CohereForAI/aya-expanse-8b
620,73,de,CohereForAI/aya-expanse-8b
621,82,de,CohereForAI/aya-expanse-8b
622,205,de,CohereForAI/aya-expanse-8b
623,161,de,CohereForAI/aya-expanse-8b
624,225,de,CohereForAI/aya-expanse-8b
625,170,de,CohereForAI/aya-expanse-8b
626,149,de,CohereForAI/aya-expanse-8b
627,133,de,CohereForAI/aya-expanse-8b
628,91,de,CohereForAI/aya-expanse-8b
629,83,de,CohereForAI/aya-expanse-8b
630,208,de,CohereForAI/aya-expanse-8b
631,65,de,CohereForAI/aya-expanse-8b
632,85,de,CohereForAI/aya-expanse-8b
633,102,de,CohereForAI/aya-expanse-8b
634,112,de,CohereForAI/aya-expanse-8b
635,169,de,CohereForAI/aya-expanse-8b
636,150,de,CohereForAI/aya-expanse-8b
637,52,de,CohereForAI/aya-expanse-8b
638,124,de,CohereForAI/aya-expanse-8b
639,114,de,CohereForAI/aya-expanse-8b
640,199,de,CohereForAI/aya-expanse-8b
641,88,de,CohereForAI/aya-expanse-8b
642,96,de,CohereForAI/aya-expanse-8b
643,131,de,CohereForAI/aya-expanse-8b
644,134,de,CohereForAI/aya-expanse-8b
645,127,de,CohereForAI/aya-expanse-8b
646,99,de,CohereForAI/aya-expanse-8b
647,90,de,CohereForAI/aya-expanse-8b
648,104,de,CohereForAI/aya-expanse-8b
649,112,de,CohereForAI/aya-expanse-8b
650,166,de,CohereForAI/aya-expanse-8b
651,109,de,CohereForAI/aya-expanse-8b
652,188,de,CohereForAI/aya-expanse-8b
653,304,de,CohereForAI/aya-expanse-8b
654,145,de,CohereForAI/aya-expanse-8b
655,196,de,CohereForAI/aya-expanse-8b
656,182,de,CohereForAI/aya-expanse-8b
657,132,de,CohereForAI/aya-expanse-8b
658,34,de,CohereForAI/aya-expanse-8b
659,251,de,CohereForAI/aya-expanse-8b
660,68,de,CohereForAI/aya-expanse-8b
661,289,de,CohereForAI/aya-expanse-8b
662,65,de,CohereForAI/aya-expanse-8b
663,239,de,CohereForAI/aya-expanse-8b
664,193,de,CohereForAI/aya-expanse-8b
665,105,de,CohereForAI/aya-expanse-8b
666,122,de,CohereForAI/aya-expanse-8b
667,136,de,CohereForAI/aya-expanse-8b
668,115,de,CohereForAI/aya-expanse-8b
669,69,de,CohereForAI/aya-expanse-8b
670,76,de,CohereForAI/aya-expanse-8b
671,218,de,CohereForAI/aya-expanse-8b
672,331,de,CohereForAI/aya-expanse-8b
673,158,de,CohereForAI/aya-expanse-8b
674,146,de,CohereForAI/aya-expanse-8b
675,107,de,CohereForAI/aya-expanse-8b
676,137,de,CohereForAI/aya-expanse-8b
677,133,de,CohereForAI/aya-expanse-8b
678,118,de,CohereForAI/aya-expanse-8b
679,110,de,CohereForAI/aya-expanse-8b
680,67,de,CohereForAI/aya-expanse-8b
681,239,de,CohereForAI/aya-expanse-8b
682,129,de,CohereForAI/aya-expanse-8b
683,122,de,CohereForAI/aya-expanse-8b
684,303,de,CohereForAI/aya-expanse-8b
685,161,de,CohereForAI/aya-expanse-8b
686,229,de,CohereForAI/aya-expanse-8b
687,162,de,CohereForAI/aya-expanse-8b
688,192,de,CohereForAI/aya-expanse-8b
689,108,de,CohereForAI/aya-expanse-8b
690,229,de,CohereForAI/aya-expanse-8b
691,73,de,CohereForAI/aya-expanse-8b
692,130,de,CohereForAI/aya-expanse-8b
693,182,de,CohereForAI/aya-expanse-8b
694,182,de,CohereForAI/aya-expanse-8b
695,166,de,CohereForAI/aya-expanse-8b
696,73,de,CohereForAI/aya-expanse-8b
697,101,de,CohereForAI/aya-expanse-8b
698,115,de,CohereForAI/aya-expanse-8b
699,139,de,CohereForAI/aya-expanse-8b
700,124,de,CohereForAI/aya-expanse-8b
701,73,de,CohereForAI/aya-expanse-8b
702,166,de,CohereForAI/aya-expanse-8b
703,270,de,CohereForAI/aya-expanse-8b
704,132,de,CohereForAI/aya-expanse-8b
705,97,de,CohereForAI/aya-expanse-8b
706,64,de,CohereForAI/aya-expanse-8b
707,197,de,CohereForAI/aya-expanse-8b
708,201,de,CohereForAI/aya-expanse-8b
709,98,de,CohereForAI/aya-expanse-8b
710,189,de,CohereForAI/aya-expanse-8b
711,262,de,CohereForAI/aya-expanse-8b
712,60,de,CohereForAI/aya-expanse-8b
713,110,de,CohereForAI/aya-expanse-8b
714,161,de,CohereForAI/aya-expanse-8b
715,80,de,CohereForAI/aya-expanse-8b
716,124,de,CohereForAI/aya-expanse-8b
717,174,de,CohereForAI/aya-expanse-8b
718,59,de,CohereForAI/aya-expanse-8b
719,103,de,CohereForAI/aya-expanse-8b
720,119,de,CohereForAI/aya-expanse-8b
721,107,de,CohereForAI/aya-expanse-8b
722,129,de,CohereForAI/aya-expanse-8b
723,113,de,CohereForAI/aya-expanse-8b
724,86,de,CohereForAI/aya-expanse-8b
725,150,de,CohereForAI/aya-expanse-8b
726,99,de,CohereForAI/aya-expanse-8b
727,122,de,CohereForAI/aya-expanse-8b
728,101,de,CohereForAI/aya-expanse-8b
729,198,de,CohereForAI/aya-expanse-8b
730,152,de,CohereForAI/aya-expanse-8b
731,91,de,CohereForAI/aya-expanse-8b
732,160,de,CohereForAI/aya-expanse-8b
733,91,de,CohereForAI/aya-expanse-8b
734,262,de,CohereForAI/aya-expanse-8b
735,207,de,CohereForAI/aya-expanse-8b
736,213,de,CohereForAI/aya-expanse-8b
737,149,de,CohereForAI/aya-expanse-8b
738,65,de,CohereForAI/aya-expanse-8b
739,196,de,CohereForAI/aya-expanse-8b
740,144,de,CohereForAI/aya-expanse-8b
741,172,de,CohereForAI/aya-expanse-8b
742,96,de,CohereForAI/aya-expanse-8b
743,145,de,CohereForAI/aya-expanse-8b
744,119,de,CohereForAI/aya-expanse-8b
745,141,de,CohereForAI/aya-expanse-8b
746,208,de,CohereForAI/aya-expanse-8b
747,121,de,CohereForAI/aya-expanse-8b
748,63,de,CohereForAI/aya-expanse-8b
749,155,de,CohereForAI/aya-expanse-8b
750,69,de,CohereForAI/aya-expanse-8b
751,119,de,CohereForAI/aya-expanse-8b
752,356,de,CohereForAI/aya-expanse-8b
753,109,de,CohereForAI/aya-expanse-8b
754,222,de,CohereForAI/aya-expanse-8b
755,83,de,CohereForAI/aya-expanse-8b
756,89,de,CohereForAI/aya-expanse-8b
757,229,de,CohereForAI/aya-expanse-8b
758,161,de,CohereForAI/aya-expanse-8b
759,138,de,CohereForAI/aya-expanse-8b
760,111,de,CohereForAI/aya-expanse-8b
761,107,de,CohereForAI/aya-expanse-8b
762,267,de,CohereForAI/aya-expanse-8b
763,107,de,CohereForAI/aya-expanse-8b
764,153,de,CohereForAI/aya-expanse-8b
765,136,de,CohereForAI/aya-expanse-8b
766,208,de,CohereForAI/aya-expanse-8b
767,79,de,CohereForAI/aya-expanse-8b
768,238,de,CohereForAI/aya-expanse-8b
769,108,de,CohereForAI/aya-expanse-8b
770,242,de,CohereForAI/aya-expanse-8b
771,247,de,CohereForAI/aya-expanse-8b
772,109,de,CohereForAI/aya-expanse-8b
773,70,de,CohereForAI/aya-expanse-8b
774,189,de,CohereForAI/aya-expanse-8b
775,113,de,CohereForAI/aya-expanse-8b
776,88,de,CohereForAI/aya-expanse-8b
777,99,de,CohereForAI/aya-expanse-8b
778,113,de,CohereForAI/aya-expanse-8b
779,109,de,CohereForAI/aya-expanse-8b
780,106,de,CohereForAI/aya-expanse-8b
781,176,de,CohereForAI/aya-expanse-8b
782,207,de,CohereForAI/aya-expanse-8b
783,132,de,CohereForAI/aya-expanse-8b
784,206,de,CohereForAI/aya-expanse-8b
785,296,de,CohereForAI/aya-expanse-8b
786,323,de,CohereForAI/aya-expanse-8b
787,153,de,CohereForAI/aya-expanse-8b
788,144,de,CohereForAI/aya-expanse-8b
789,122,de,CohereForAI/aya-expanse-8b
790,149,de,CohereForAI/aya-expanse-8b
791,201,de,CohereForAI/aya-expanse-8b
792,125,de,CohereForAI/aya-expanse-8b
793,89,de,CohereForAI/aya-expanse-8b
794,135,de,CohereForAI/aya-expanse-8b
795,147,de,CohereForAI/aya-expanse-8b
796,99,de,CohereForAI/aya-expanse-8b
797,156,de,CohereForAI/aya-expanse-8b
798,211,de,CohereForAI/aya-expanse-8b
799,95,de,CohereForAI/aya-expanse-8b
800,177,de,CohereForAI/aya-expanse-8b
801,120,de,CohereForAI/aya-expanse-8b
802,101,de,CohereForAI/aya-expanse-8b
803,83,de,CohereForAI/aya-expanse-8b
804,135,de,CohereForAI/aya-expanse-8b
805,68,de,CohereForAI/aya-expanse-8b
806,177,de,CohereForAI/aya-expanse-8b
807,100,de,CohereForAI/aya-expanse-8b
808,151,de,CohereForAI/aya-expanse-8b
809,153,de,CohereForAI/aya-expanse-8b
810,126,de,CohereForAI/aya-expanse-8b
811,196,de,CohereForAI/aya-expanse-8b
812,155,de,CohereForAI/aya-expanse-8b
813,77,de,CohereForAI/aya-expanse-8b
814,184,de,CohereForAI/aya-expanse-8b
815,145,de,CohereForAI/aya-expanse-8b
816,64,de,CohereForAI/aya-expanse-8b
817,125,de,CohereForAI/aya-expanse-8b
818,127,de,CohereForAI/aya-expanse-8b
819,108,de,CohereForAI/aya-expanse-8b
820,58,de,CohereForAI/aya-expanse-8b
821,89,de,CohereForAI/aya-expanse-8b
822,88,de,CohereForAI/aya-expanse-8b
823,109,de,CohereForAI/aya-expanse-8b
824,180,de,CohereForAI/aya-expanse-8b
825,185,de,CohereForAI/aya-expanse-8b
